movieId,title,genres,imdbId,tmdbId,poster_url
758,"Jar, The (Khomreh) (1992)",Drama,104606,275096,https://image.tmdb.org/t/p/original/nNzLYuhVLkzaW9xA8Fl0m4jxd4K.jpg
759,Maya Lin: A Strong Clear Vision (1994),Documentary,110480,85778,https://image.tmdb.org/t/p/original/fqYvHdWNV84yF7zPV3ENHOZ2Jow.jpg
760,Stalingrad (1993),War,108211,11101,https://image.tmdb.org/t/p/original/rB78VDAOK94KJWp9ofgE3GSQEor.jpg
761,"Phantom, The (1996)",Adventure,117331,9826,https://image.tmdb.org/t/p/original/8k8RSMkmGR9Lp6FbKtithM3KIQb.jpg
762,Striptease (1996),Comedy|Crime,117765,9879,https://image.tmdb.org/t/p/original/edkpT3vgjEjVrF461AbIwZgkvC7.jpg
763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Drama,116833,63564,https://image.tmdb.org/t/p/original/pSdzsYKg1wpmYpflD1ZEq5Cf9rd.jpg
764,Heavy (1995),Drama|Romance,113280,22621,https://image.tmdb.org/t/p/original/xo2KsY7hOHDqpgYlDStL56zmgaq.jpg
765,Jack (1996),Comedy|Drama,116669,7095,https://image.tmdb.org/t/p/original/tgyA4EhIp3XrWCgo2Q12UfJJNba.jpg
766,I Shot Andy Warhol (1996),Drama,116594,26890,https://image.tmdb.org/t/p/original/eF4iTAjunicLQyc6AdF7JNwSBOC.jpg
767,"Grass Harp, The (1995)",Drama,113211,46732,https://image.tmdb.org/t/p/original/pcdi92LC26RW3zm97SwF3NXYTUr.jpg
768,Someone Else's America (1995),Drama,114494,124633,https://image.tmdb.org/t/p/original/xtJfxmlIe3iRFFTP4TNFRwacVz.jpg
769,Marlene Dietrich: Shadow and Light (1996),Documentary,116992,581579,https://image.tmdb.org/t/p/original/faHxYNlQ7RGDtqmaNBpFf0HKozg.jpg
770,Costa Brava (1946),Drama,38426,,https://www.covercaratulas.com/mini-caratula-carteles-costa-brava-1946-por-lupro-28793.jpg
771,"Vie est belle, La (Life is Rosey) (1987)",Comedy|Drama,94265,202425,https://image.tmdb.org/t/p/original/aWU6bdzk1vqmGhMTKixafxIEeBW.jpg
772,Quartier Mozart (1992),Comedy,105201,196940,https://image.tmdb.org/t/p/original/399VYKyl8sBpz3MEDunsyfgAl1z.jpg
773,Touki Bouki (Journey of the Hyena) (1973),Drama,70820,77771,https://image.tmdb.org/t/p/original/kcBYKHyg9GcQqa6DWq0AuQDhtPI.jpg
774,Wend Kuuni (God's Gift) (1982),Drama,84898,181083,https://image.tmdb.org/t/p/original/7t0xjFUqy4T9gcM9lKYle8tTIq3.jpg
775,Spirits of the Dead (Tre Passi nel Delirio) (1968),Horror,63715,41225,https://image.tmdb.org/t/p/original/9HmCwfPG7URPSXSrmEAFN65VoWE.jpg
776,Babyfever (1994),Comedy|Drama,109191,188589,https://image.tmdb.org/t/p/original/fFazehXwOoYhHITyNCi5GDRrWQa.jpg
777,Pharaoh's Army (1995),War,114122,87190,https://image.tmdb.org/t/p/original/yhzCZwkiFYrOrvmMlz14HnV0cM5.jpg
778,Trainspotting (1996),Drama,117951,627,https://image.tmdb.org/t/p/original/yKmmT0q35R4AfW9Rbq2IPVAPwk3.jpg
779,'Til There Was You (1997),Drama|Romance,118523,32872,https://image.tmdb.org/t/p/original/ndbW89bKquf5gMXgncY2fCkrIa.jpg
780,Independence Day (ID4) (1996),Action|Sci-Fi|War,116629,602,https://image.tmdb.org/t/p/original/p0BPQGSPoSa8Ml0DAf2mB2kCU0R.jpg
781,Stealing Beauty (1996),Drama,117737,14553,https://image.tmdb.org/t/p/original/5ugxnyVmBK952bwOcE4M0szNimx.jpg
782,"Fan, The (1996)",Thriller,116277,9566,https://image.tmdb.org/t/p/original/lu7CjP8YES5dJMCFg5O9o9jCkjl.jpg
783,"Hunchback of Notre Dame, The (1996)",Animation|Children's|Musical,116583,10545,https://image.tmdb.org/t/p/original/7k0fr2xLCTChjN8MnGNThTP9uEB.jpg
784,"Cable Guy, The (1996)",Comedy,115798,9894,https://image.tmdb.org/t/p/original/iLmtIWy64uIkxLyi0A0vyzFfn5f.jpg
785,Kingpin (1996),Comedy,116778,11543,https://image.tmdb.org/t/p/original/lVpejjxzBujSjLpxQ7hGe1s0wP2.jpg
786,Eraser (1996),Action|Thriller,116213,9268,https://image.tmdb.org/t/p/original/1FUV5ZmEkbxvqwQW0az4tFFOSmo.jpg
787,"Gate of Heavenly Peace, The (1995)",Documentary,113147,52059,https://image.tmdb.org/t/p/original/a097YNBiTFR9eryZPylZ2INwExz.jpg
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,117218,9327,https://image.tmdb.org/t/p/original/fMtb5aZoLRNbMnCkatFsTmPRfl5.jpg
789,"I, Worst of All (Yo, la peor de todas) (1990)",Drama,100990,123763,https://image.tmdb.org/t/p/original/svqJY9yyrPl42UbFaSbANvcTY9C.jpg
790,An Unforgettable Summer (1994),Drama,111546,81949,https://image.tmdb.org/t/p/original/aQeuQzrl1bU4lSz7qklkJEnZTAx.jpg
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",Documentary,113610,,https://m.media-amazon.com/images/M/MV5BMTk2NjAwNTM1Ml5BMl5BanBnXkFtZTcwNDEwNDkyMQ@@._V1_FMjpg_UX1000_.jpg
792,"Hungarian Fairy Tale, A (1987)",Fantasy,93199,42005,https://image.tmdb.org/t/p/original/h4OS61Kpd52ZqfvMIMGNdwiC2uB.jpg
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama,106810,124306,https://image.tmdb.org/t/p/original/lQQ8odh4KuXaKGOBuVSGrAIoGim.jpg
794,Midnight Dancers (Sibak) (1994),Comedy|Drama,111180,183955,https://image.tmdb.org/t/p/original/pIjJUGUptsElcaYmvld04ZPfw1O.jpg
795,Somebody to Love (1994),Drama,111237,44535,https://image.tmdb.org/t/p/original/9ShSfdYCbDoPtgZpZ1MbkrexuIQ.jpg
796,"Very Natural Thing, A (1974)",Drama,72362,44495,https://image.tmdb.org/t/p/original/auij15cbraqpHD7TR4sQwXwtm5M.jpg
797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy,103207,78285,https://image.tmdb.org/t/p/original/1neWsF03Ret9dSjF0wsKF7mZpKn.jpg
798,Daylight (1996),Action|Adventure|Thriller,116040,11228,https://image.tmdb.org/t/p/original/7XL0WcNx1AuFLR96vka3cHOgy7a.jpg
799,"Frighteners, The (1996)",Comedy|Horror,116365,10779,https://image.tmdb.org/t/p/original/2ZwWDOoU1yy9qyhLEatcgI94ESy.jpg
800,Lone Star (1996),Drama|Mystery,116905,26748,https://image.tmdb.org/t/p/original/lBxY8znsRoqa9Dy2NCe8I6GPsRm.jpg
801,Harriet the Spy (1996),Children's|Comedy,116493,38223,https://image.tmdb.org/t/p/original/spTUUMgIVm4gOdWL35IoYWEuZQl.jpg
802,Phenomenon (1996),Drama|Romance,117333,9294,https://image.tmdb.org/t/p/original/5eK1HNf0Kl2vDPOeqf1kX4SKxrw.jpg
803,Walking and Talking (1996),Romance,118113,49963,https://image.tmdb.org/t/p/original/m8JMJQUfGwGt7gse8aoduAcTYE.jpg
804,She's the One (1996),Comedy|Romance,117628,11363,https://image.tmdb.org/t/p/original/gBcXhSwGq3MKl7HFpaTtK35pHPa.jpg
805,"Time to Kill, A (1996)",Drama,117913,1645,https://image.tmdb.org/t/p/original/w8UCke112E9jrhjKcwG32kyhTx5.jpg
806,American Buffalo (1996),Drama,115530,31546,https://image.tmdb.org/t/p/original/tkIMquxwzMzZUrnAv43e3w0eX0F.jpg
807,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance,114266,77056,https://image.tmdb.org/t/p/original/qhknUhsiRkkS98Yjx0p9YSG1Ua9.jpg
808,Alaska (1996),Adventure|Children's,115493,36344,https://image.tmdb.org/t/p/original/axcq2Mb4lkfeiZg16i6CgSgm4AG.jpg
809,Fled (1996),Action|Adventure,116320,18550,https://image.tmdb.org/t/p/original/5oGdTgWXCOKerrfdBxJrOlFyifL.jpg
810,Kazaam (1996),Children's|Comedy|Fantasy,116756,11511,https://image.tmdb.org/t/p/original/k6kXq27UVxf7zGCWSvygYYIp9eP.jpg
812,Magic Hunter (1994),Drama,109356,172198,https://image.tmdb.org/t/p/original/wTQ77lqIwlJBz98IeCO4srTmT0B.jpg
813,Larger Than Life (1996),Comedy,116823,34170,https://image.tmdb.org/t/p/original/jdpEVxE5IUQv1qEBxWcQM49qDF9.jpg
814,"Boy Called Hate, A (1995)",Drama,112568,281085,https://image.tmdb.org/t/p/original/mbagWLUzEemKmiWnJNWGrU3SkWJ.jpg
815,Power 98 (1995),Action|Mystery|Thriller,114170,109478,https://image.tmdb.org/t/p/original/72puOSoaSFPNMpWLLMnHTnJX9Wz.jpg
816,Two Deaths (1995),Drama,117999,124645,https://image.tmdb.org/t/p/original/gtzivD4cB63ySx3XP5wiIP23Bt2.jpg
818,"Very Brady Sequel, A (1996)",Comedy,118073,12606,https://image.tmdb.org/t/p/original/7xqOkzAQvXCLkDtmlWU6HZnOhru.jpg
819,Stefano Quantestorie (1993),Comedy|Drama,108220,69895,https://image.tmdb.org/t/p/original/gxV6O7elYGvfzWmvzROq2NWtaG.jpg
820,"Death in the Garden (Mort en ce jardin, La) (1956)",Drama,49521,35206,https://image.tmdb.org/t/p/original/oR2Ri4KdXULcUpoU1zotmRM2bGU.jpg
821,"Crude Oasis, The (1995)",Romance,112746,525936,https://image.tmdb.org/t/p/original/1FrbZeFn5yhjlsfP4FkKV0lv8l.jpg
822,Hedd Wyn (1992),Drama,104403,151489,https://image.tmdb.org/t/p/original/fkQJVqXittOKXTubdiID5cRFExr.jpg
823,"Collectionneuse, La (1967)",Drama,61495,4837,https://image.tmdb.org/t/p/original/zErPp680oDKX3IILQqOgkeeaxWr.jpg
824,Kaspar Hauser (1993),Drama,110246,12632,https://image.tmdb.org/t/p/original/7gA2f8X9bim0905iC5NMXCJh7OS.jpg
825,Echte Kerle (1996),Comedy|Romance,116164,9098,https://image.tmdb.org/t/p/original/yh8IiyblpNt8QSK2r7FMStuI85q.jpg
826,Diebinnen (1995),Drama,112865,282919,https://m.media-amazon.com/images/M/MV5BNTYxMTA3NTg2MF5BMl5BanBnXkFtZTYwODU3OTU5._V1_FMjpg_UX1000_.jpg
827,"Convent, The (Convento, O) (1995)",Drama,112716,124614,https://image.tmdb.org/t/p/original/tRo6ETYSdSW98u8SmCvKrG57jTG.jpg
828,"Adventures of Pinocchio, The (1996)",Adventure|Children's,115472,18975,https://image.tmdb.org/t/p/original/rGPFPkUmPam6arT22ey8jWpKzL2.jpg
829,Joe's Apartment (1996),Comedy|Musical,116707,11962,https://image.tmdb.org/t/p/original/jITEDqVp2SonHCeC77dI5JaWD1t.jpg
830,"First Wives Club, The (1996)",Comedy,116313,2925,https://image.tmdb.org/t/p/original/2ApifgYnfdJUSmCKzTBrWOYYWsn.jpg
831,Stonewall (1995),Drama,114550,28628,https://image.tmdb.org/t/p/original/pCkn7r7V9UFmtuREaKmaoI5OeeT.jpg
832,Ransom (1996),Drama|Thriller,117438,3595,https://image.tmdb.org/t/p/original/kFShhVUU5LfGmLvo9OJGM8dyDFL.jpg
833,High School High (1996),Comedy,116531,9308,https://image.tmdb.org/t/p/original/y8xLC2EpknonqkSZzVwjikH5yVS.jpg
834,Phat Beach (1996),Comedy,117332,92381,https://image.tmdb.org/t/p/original/qp0oxzhvQWfkVZ2Iy6uhklrT0g0.jpg
835,Foxfire (1996),Drama,116353,18555,https://image.tmdb.org/t/p/original/ywrSScJT43HerqWPlMu8nigLFzg.jpg
836,Chain Reaction (1996),Action|Adventure|Thriller,115857,12123,https://image.tmdb.org/t/p/original/4ahjVHwXXsq5zK57ds8FwWY73MS.jpg
837,Matilda (1996),Children's|Comedy,117008,10830,https://image.tmdb.org/t/p/original/wYoDpWInsBEVSmWStnRH06ddoyk.jpg
838,Emma (1996),Comedy|Drama|Romance,116191,3573,https://image.tmdb.org/t/p/original/rDj805Hdkhj0xrIaqXxUj2SbxZo.jpg
839,"Crow: City of Angels, The (1996)",Action|Thriller,115986,10546,https://image.tmdb.org/t/p/original/wcWXBujfOUKYbWRnfnAUJaqxRrn.jpg
840,House Arrest (1996),Comedy,116571,18862,https://image.tmdb.org/t/p/original/mpQg8IgbmrMY0skgpTXBA9EhiWy.jpg
841,Eyes Without a Face (1959),Horror,53459,31417,https://image.tmdb.org/t/p/original/8y7Z9Gvcq52uOlJlUWyn2epGGRd.jpg
842,Tales from the Crypt Presents: Bordello of Blood (1996),Horror,117826,9431,https://image.tmdb.org/t/p/original/aKkUQ0Zd9TFlqfcMMHFKQBB15wZ.jpg
843,Lotto Land (1995),Drama,113695,124619,https://m.media-amazon.com/images/M/MV5BMTMyNDMxNjc3Ml5BMl5BanBnXkFtZTYwMTE2MjE5._V1_FMjpg_UX1000_.jpg
844,"Story of Xinghua, The (1993)",Drama,108227,297645,https://image.tmdb.org/t/p/original/yKMBI1zQza96lojjlpccQNx7SBG.jpg
845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",Drama,111424,48144,https://image.tmdb.org/t/p/original/uBGVTO4C9aC2StWlPc0esb1L0W.jpg
846,Flirt (1995),Drama,113080,46986,https://image.tmdb.org/t/p/original/gxvzR6DNBKQOQZmCDFZoMJs20TL.jpg
847,"Big Squeeze, The (1996)",Comedy|Drama,115680,144982,https://image.tmdb.org/t/p/original/e29bxyk9pOKcswJ98LbeLkkEFvc.jpg
848,"Spitfire Grill, The (1996)",Drama,117718,47907,https://image.tmdb.org/t/p/original/2pyhUxh7Dn82MD3zOzT9TTnNsXp.jpg
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,116225,10061,https://image.tmdb.org/t/p/original/3L9lL2eUsmLNNfENPwNOc82Hzpw.jpg
850,Cyclo (1995),Crime|Drama,112767,36266,https://image.tmdb.org/t/p/original/mdOsnSVTLwHMEH1juOLMiwXcO5o.jpg
851,Basquiat (1996),Drama,115632,549,https://image.tmdb.org/t/p/original/gFfVhN8BbgHhMb3ZNQRAH5xc7kq.jpg
852,Tin Cup (1996),Comedy|Romance,117918,10478,https://image.tmdb.org/t/p/original/rB7OvMmjcBFoogleORaUqrRgp8g.jpg
853,Dingo (1992),Drama,104109,66634,https://image.tmdb.org/t/p/original/2PUNScaxHlMVXPtCyjAvTj4u6A3.jpg
854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama,51980,116690,https://image.tmdb.org/t/p/original/kwvNyyXFsVAPg9PYQsogcXj99lV.jpg
855,Every Other Weekend (1990),Drama,100840,213917,https://image.tmdb.org/t/p/original/cuLeBjugiYnlnyw4a1cpdBMdGK6.jpg
856,Mille bolle blu (1993),Comedy,107575,145925,https://image.tmdb.org/t/p/original/bD7VryaPAOXvS3j4WSqTAUj4BvP.jpg
857,Crows and Sparrows (1949),Drama,42054,100914,https://image.tmdb.org/t/p/original/cQLtpruJqjjjucJuaBthly491EW.jpg
858,"Godfather, The (1972)",Action|Crime|Drama,68646,238,https://image.tmdb.org/t/p/original/3bhkrj58Vtu7enYsRolD1fZdja1.jpg
859,"Hippie Revolution, The (1996)",Documentary,116536,484245,https://image.tmdb.org/t/p/original/p5SC0B48GKtwOMLVK0qdY4p164F.jpg
860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy,109255,159,https://image.tmdb.org/t/p/original/2TcZBHcseRXLxNq2RXnKIsbKZwi.jpg
861,Supercop (1992),Action|Thriller,104558,11134,https://image.tmdb.org/t/p/original/1C49MPtKZ8fZXtzwSj4Ha0eEEjl.jpg
862,Manny & Lo (1996),Drama,116985,88224,https://image.tmdb.org/t/p/original/zFmI1p0CTLneVkqFtgq5jub0hvV.jpg
864,"Wife, The (1995)",Comedy|Drama,114936,132641,https://image.tmdb.org/t/p/original/9DMw6CFftuzLYpbftcOFmyZekJ6.jpg
865,Small Faces (1995),Drama,114474,42758,https://image.tmdb.org/t/p/original/pYFtU8vFj86TY435w99aK5fNjzl.jpg
866,Bound (1996),Crime|Drama|Romance|Thriller,115736,9303,https://image.tmdb.org/t/p/original/9qAy6UWVw44dGrsyKrdEMt5qIUM.jpg
867,Carpool (1996),Comedy|Crime,115836,23945,https://image.tmdb.org/t/p/original/rYoZR4EtrfziT5WXhZzcNbH5GuE.jpg
868,Death in Brunswick (1991),Comedy,101692,37820,https://image.tmdb.org/t/p/original/8ezPcoGAlX9kj4ZlOHBFWBQOALR.jpg
869,Kansas City (1996),Crime,116745,22479,https://image.tmdb.org/t/p/original/k4qg4fTPCzpktfD0Rrub9Dzlv2M.jpg
870,Gone Fishin' (1997),Comedy,119214,9054,https://image.tmdb.org/t/p/original/lGRHE7s2iGgJ0JNO9gxm8BJKelt.jpg
871,Lover's Knot (1996),Comedy,116934,241058,https://m.media-amazon.com/images/M/MV5BMDg2MTNjMTEtNzg1NC00YTg4LWFhYTEtZGQzMGE0NmNmZGNkXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_.jpg
872,Aiqing wansui (1994),Drama,109066,11985,https://image.tmdb.org/t/p/original/i60TuLXoZQaU9dJlClWf5kNdoKE.jpg
873,Shadow of Angels (Schatten der Engel) (1976),Drama,75169,10232,https://image.tmdb.org/t/p/original/oATeeK5N7t0ST7vxTpPllkGb34i.jpg
874,Killer: A Journal of Murder (1995),Crime|Drama,113542,59569,https://image.tmdb.org/t/p/original/bGhq64TzH7i1jSmK0tYHbDmgzVQ.jpg
875,Nothing to Lose (1994),Drama,110693,410921,https://image.tmdb.org/t/p/original/obRFIwQWBieexkUQtZBNROeZTcR.jpg
876,Police Story 4: Project S (Chao ji ji hua) (1993),Action,106544,38955,https://image.tmdb.org/t/p/original/7Ehl4KBPNIvMQZ8W54puJ2mAOUt.jpg
877,Girls Town (1996),Drama,116418,110513,https://image.tmdb.org/t/p/original/4Qyr7s8heJnMm0rM20YwtSvYI77.jpg
878,Bye-Bye (1995),Drama,112607,114089,https://image.tmdb.org/t/p/original/hJB8GT95PXKZ2MBrOIOx2xrhbSm.jpg
879,"Relic, The (1997)",Horror,120004,11015,https://image.tmdb.org/t/p/original/3MpMbZTrXp6ccrir16nV7YTJ4vx.jpg
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,116654,9306,https://image.tmdb.org/t/p/original/hOJeQXve8W9rNRhdgC1WV3GQJyA.jpg
881,First Kid (1996),Children's|Comedy,116311,12559,https://image.tmdb.org/t/p/original/2Vv60vpDIXyFoeeyuhw0a7eviOC.jpg
882,"Trigger Effect, The (1996)",Drama|Thriller,117965,58770,https://image.tmdb.org/t/p/original/2kEJ0R3ZC9g5tSCuCh7O9IHvcCj.jpg
884,Sweet Nothing (1995),Drama,114592,124851,https://image.tmdb.org/t/p/original/fQzq50uVV2vjaTUzUp3j0hZ00R6.jpg
885,Bogus (1996),Children's|Drama|Fantasy,115725,3587,https://image.tmdb.org/t/p/original/unp3wg7uzIV3HikMexGQJpO0OHc.jpg
886,Bulletproof (1996),Action,115783,10723,https://image.tmdb.org/t/p/original/gPzTPl5PumZurZMZwIyPIkBEmay.jpg
887,Talk of Angels (1998),Drama,120271,56077,https://image.tmdb.org/t/p/original/krvPwGvk6UmwlzwVo3s5dh0AitG.jpg
889,1-900 (1994),Romance,109001,101230,https://image.tmdb.org/t/p/original/lSf3TgDjG7gPoAp3lfpOE6mVPjl.jpg
890,Baton Rouge (1988),Thriller,94822,253632,https://image.tmdb.org/t/p/original/iBU6MbJFxMZclYOFE5DngvyCQHg.jpg
891,Halloween: The Curse of Michael Myers (1995),Horror|Thriller,113253,10987,https://image.tmdb.org/t/p/original/noCnM8nEI2bEDSdKHh0RKbwBwbC.jpg
892,Twelfth Night (1996),Comedy|Drama|Romance,117991,44705,https://image.tmdb.org/t/p/original/uMvHIh50LqWJxUK26eYWV10epdq.jpg
893,Mother Night (1996),Drama,117093,20318,https://image.tmdb.org/t/p/original/xooxiCcc4hdBz7Glf3qwZhvoBaF.jpg
894,Liebelei (1933),Romance,24252,43596,https://image.tmdb.org/t/p/original/yQyvKKKotBSnKk3ZFyhCzDzhnsy.jpg
895,Venice/Venice (1992),Drama,105729,79782,https://image.tmdb.org/t/p/original/jk8PwaZ14Duxy8hmLbYLFcYTUP9.jpg
896,Wild Reeds (1994),Drama,111019,26933,https://image.tmdb.org/t/p/original/31lBDXmmg0p7mXkSZaM9kfHbY0d.jpg
897,For Whom the Bell Tolls (1943),Adventure|War,35896,27854,https://image.tmdb.org/t/p/original/j5tBLqs599srb0lryNZIlAWfWWy.jpg
898,"Philadelphia Story, The (1940)",Comedy|Romance,32904,981,https://image.tmdb.org/t/p/original/dKUubjvxO78XDts6VP1Ggcp4R9O.jpg
899,Singin' in the Rain (1952),Musical|Romance,45152,872,https://image.tmdb.org/t/p/original/w03EiJVHP8Un77boQeE7hg9DVdU.jpg
900,"American in Paris, An (1951)",Musical|Romance,43278,2769,https://image.tmdb.org/t/p/original/lyDXkvG53ldz6Cf7dbjJl7TaoP5.jpg
901,Funny Face (1957),Comedy|Musical,50419,13320,https://image.tmdb.org/t/p/original/tzTjalpIz6NyFrWPPlOBFoBjb7z.jpg
902,Breakfast at Tiffany's (1961),Drama|Romance,54698,164,https://image.tmdb.org/t/p/original/79xm4gXw4l7A5D0XukUOJRocFYQ.jpg
903,Vertigo (1958),Mystery|Thriller,52357,426,https://image.tmdb.org/t/p/original/15uOEfqBNTVtDUT7hGBVCka0rZz.jpg
904,Rear Window (1954),Mystery|Thriller,47396,567,https://image.tmdb.org/t/p/original/ILVF0eJxHMddjxeQhswFtpMtqx.jpg
905,It Happened One Night (1934),Comedy,25316,3078,https://image.tmdb.org/t/p/original/2PNUGWAflH6UUumas0POMmokHlc.jpg
906,Gaslight (1944),Mystery|Thriller,36855,13528,https://image.tmdb.org/t/p/original/gXKszCl5Q1KrgWRWpPcqn94CP58.jpg
907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,25164,28288,https://image.tmdb.org/t/p/original/rfPQfRTsl3RKcf77OllAGgVB7ED.jpg
908,North by Northwest (1959),Drama|Thriller,53125,213,https://image.tmdb.org/t/p/original/lStZVLHQmn7MSWx0OcI0tfaGwsI.jpg
909,"Apartment, The (1960)",Comedy|Drama,53604,284,https://image.tmdb.org/t/p/original/68TOfadzkikVABaxz0KJtT29UA4.jpg
910,Some Like It Hot (1959),Comedy|Crime,53291,239,https://image.tmdb.org/t/p/original/hVIKyTK13AvOGv7ICmJjK44DTzp.jpg
911,Charade (1963),Comedy|Mystery|Romance|Thriller,56923,4808,https://image.tmdb.org/t/p/original/ijJ73UgR6nOqjSP8MO0Z7hawCdm.jpg
912,Casablanca (1942),Drama|Romance|War,34583,289,https://image.tmdb.org/t/p/original/5K7cOHoay2mZusSLezBOY0Qxh8a.jpg
913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,33870,963,https://image.tmdb.org/t/p/original/bf4o6Uzw5wqLjdKwRuiDrN1xyvl.jpg
914,My Fair Lady (1964),Musical|Romance,58385,11113,https://image.tmdb.org/t/p/original/bTXVc29lGSNclf94VIZ49W4gGKl.jpg
915,Sabrina (1954),Comedy|Romance,47437,6620,https://image.tmdb.org/t/p/original/8vvgKw3DbEPNlJAdHe7xXzhb2gN.jpg
916,Roman Holiday (1953),Comedy|Romance,46250,804,https://image.tmdb.org/t/p/original/8lI9dmz1RH20FAqltkGelY1v4BE.jpg
917,"Little Princess, The (1939)",Children's|Drama,31580,26531,https://image.tmdb.org/t/p/original/cnMSURyv7R6gjmUm5SYdTxXLzIO.jpg
918,Meet Me in St. Louis (1944),Musical,37059,909,https://image.tmdb.org/t/p/original/ekVeUvG81pidsv2LMtWf5yYcNbq.jpg
919,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical,32138,630,https://image.tmdb.org/t/p/original/pfAZFD7I2hxW9HCChTuAzsdE6UX.jpg
920,Gone with the Wind (1939),Drama|Romance|War,31381,770,https://image.tmdb.org/t/p/original/lNz2Ow0wGCAvzckW7EOjE03KcYv.jpg
921,My Favorite Year (1982),Comedy,84370,31044,https://image.tmdb.org/t/p/original/xksAhZJx1WmHM03OaePNe9IiEBt.jpg
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir,43014,599,https://image.tmdb.org/t/p/original/sC4Dpmn87oz9AuxZ15Lmip0Ftgr.jpg
923,Citizen Kane (1941),Drama,33467,15,https://image.tmdb.org/t/p/original/sav0jxhqiH0bPr2vZFU0Kjt2nZL.jpg
924,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller,62622,62,https://image.tmdb.org/t/p/original/ve72VxNqjGM69Uky4WTo2bK6rfq.jpg
925,Golden Earrings (1947),Adventure|Romance,39428,121357,https://image.tmdb.org/t/p/original/3ZMKfwdgqV1AfqmOK5Qykgr96n2.jpg
926,All About Eve (1950),Drama,42192,705,https://image.tmdb.org/t/p/original/6numIZH6uR3NlJgY9m7nGH0jhs.jpg
927,"Women, The (1939)",Comedy,32143,22490,https://image.tmdb.org/t/p/original/wMTbDI60uvt7ecLZ301XEE8mAOo.jpg
928,Rebecca (1940),Romance|Thriller,32976,223,https://image.tmdb.org/t/p/original/1qz3qUOHnVy7dL7M7G8jSErxE4b.jpg
929,Foreign Correspondent (1940),Thriller,32484,25670,https://image.tmdb.org/t/p/original/A8WhuO1fnY4N65JRDTDvDUPHTlf.jpg
930,Notorious (1946),Film-Noir|Romance|Thriller,38787,303,https://image.tmdb.org/t/p/original/yUjKnpColooH88BFQJwwgNOQ56N.jpg
931,Spellbound (1945),Mystery|Romance|Thriller,38109,4174,https://image.tmdb.org/t/p/original/dPAox7jGScLBvxKLeRptJIBF7v.jpg
932,"Affair to Remember, An (1957)",Romance,50105,8356,https://image.tmdb.org/t/p/original/jwbWglYHbjqUu8M9DjTYzTOFklt.jpg
933,To Catch a Thief (1955),Comedy|Romance|Thriller,48728,381,https://image.tmdb.org/t/p/original/cbMRkBGBgo3aLJK2M4MyicvkPLQ.jpg
934,Father of the Bride (1950),Comedy,42451,20758,https://image.tmdb.org/t/p/original/sygyqqXq41SBZiYjY8nuQRAcuUv.jpg
935,"Band Wagon, The (1953)",Comedy|Musical,45537,29376,https://image.tmdb.org/t/p/original/5CvUmTWK46rShfgLmw7LuKF2fYL.jpg
936,Ninotchka (1939),Comedy|Romance,31725,1859,https://image.tmdb.org/t/p/original/v4MkgNqZyodYwBDNbZ64MF9tVEL.jpg
937,Love in the Afternoon (1957),Comedy|Romance,50658,18299,https://image.tmdb.org/t/p/original/jCHVviBhRQ7OkJFQfziO2N2ZJmh.jpg
938,Gigi (1958),Musical,51658,17281,https://image.tmdb.org/t/p/original/v4jPy20pdYIFiqtsNvrek7l6ALl.jpg
939,"Reluctant Debutante, The (1958)",Comedy|Drama,52126,64382,https://image.tmdb.org/t/p/original/prqscm98H6Ybt5AD8JvIhOgqXFO.jpg
940,"Adventures of Robin Hood, The (1938)",Action|Adventure,29843,10907,https://image.tmdb.org/t/p/original/c7LX3GMf9uXQTgVm3uxpm7E6Woc.jpg
941,"Mark of Zorro, The (1940)",Adventure,32762,32093,https://image.tmdb.org/t/p/original/bJDonmAPnDV8jDv9jLlsejAdAoL.jpg
942,Laura (1944),Crime|Film-Noir|Mystery,37008,1939,https://image.tmdb.org/t/p/original/j0zEiFFrdbZnMXqD3piOtZBJeNB.jpg
943,"Ghost and Mrs. Muir, The (1947)",Drama|Romance,39420,22292,https://image.tmdb.org/t/p/original/idoD3cwfwj86BPvVoWVgWhnT2xq.jpg
944,Lost Horizon (1937),Drama,29162,3598,https://image.tmdb.org/t/p/original/jCY8uJ80xlO2ApfrsB8s2gzyiBX.jpg
